,Country,Year,pop,Region,co2_mtco2,coalcons_mtoe,coalprod_mtoe,gascons_mtoe,gasprod_mtoe,hydro_mtoe,hydro_twh,nuclear_mtoe,nuclear_twh,oilcons_mtoe,oilprod_mt,primary_gj_pc,primary_mtoe,renewables_mtoe,renewables_twh,solar_mtoe,solar_twh,wind_mtoe,wind_twh,$ money of the day,$ 2018
368,Total S. & Cent. America,2009,475.05454000000003,,1105.260112,23.30612914,55.40908402,114.2317804,130.96084409999997,157.8331869,697.527986,4.783454768,21.14,285.26666,377.5884308,52.3647343,594.1555547,8.734343591,38.60055807,0.005376461,0.02376073,0.470165546,2.077849612,61.6712648221344,72.18375522959538
369,Total S. & Cent. America,2010,480.38727400000005,,1181.759927,28.30540149,55.66557639,123.5393271,137.9351082,158.5905459,700.8750584,4.917671132,21.733155800000002,300.38234930000004,378.654769,54.65188172,627.0676525,11.33235766,50.08222146,0.013743256,0.06073694599999999,0.7804651690000001,3.4491877680000003,79.495533596838,91.54476352359578
370,Total S. & Cent. America,2011,485.71533700000003,,1235.778329,30.19487677,63.66796629,127.83276509999999,141.0815623,168.37144619999998,744.1007692000001,4.991486627,22.059376,311.8687082,381.6619768,56.48607965,655.3013091,12.04202631,53.21853106,0.028655572999999997,0.126640437,0.978521523,4.324478018,111.255597609562,124.19837977827005
371,Total S. & Cent. America,2012,490.913634,,1280.6604009999999,31.72596061,65.59513479,135.6394138,146.6605646,165.2534541,730.3211152000001,5.077702856,22.4404,318.8894482,378.5574245,57.21460365,670.8567162,14.270736600000001,63.06809335,0.075819652,0.335077368,1.765936406,7.804379352000001,111.669702380952,122.13317401924142
372,Total S. & Cent. America,2013,496.189209,,1330.635951,34.62422343,64.6545818,140.583898,149.4147905,160.61127019999998,709.8054476,4.900368828,21.65669,328.7662758,379.1564532,57.87838423,685.9326858,16.44664956,72.68432305,0.12009314800000001,0.530739657,2.30738461,10.19725554,108.658517786561,117.12425222607595
373,Total S. & Cent. America,2014,501.39700700000003,,1355.232817,36.41534941,67.64828362,144.8457074,151.37208090000001,155.2818836,686.2527565,4.7274432,20.89246248,331.87319060000004,393.13296510000004,57.85838184,692.8924116000001,19.74883729,87.27801151,0.258735662,1.143456384,4.204735825,18.5824095,98.9460079051383,104.95250070557736
374,Total S. & Cent. America,2015,506.513135,,1347.262723,35.78327205,64.20929683,150.1902008,153.0834111,151.9342789,671.4583522999999,4.926721419,21.77315264,328.49912689999996,398.40015780000004,57.47124904,695.2790323,23.94543216,105.8244429,0.617896806,2.730733143,7.1195885610000005,31.46430969,52.3867588932806,55.50100568910674
375,Total S. & Cent. America,2016,511.530345,,1320.4212619999998,35.51652395,66.82949097,147.5234692,151.91718319999998,155.2917033,686.2961538,5.464394186,24.14934367,319.088569,379.15194130000003,56.56642664,691.1112003,28.22654062,124.7443736,1.123637607,4.965804041,10.22182004,45.17431149,43.7341699604743,45.75681632729387
376,Total S. & Cent. America,2017,516.451206,,1305.564643,34.76524064,65.64574061,148.41582350000002,155.0157168,163.0165384,720.4352899,4.938950183,21.82719644,317.1561749,367.30533760000003,56.73408818,699.8277506000001,31.53502306,139.3658809,1.68701863,7.455610131,12.70065294,56.12926562,54.1924404761905,55.51607845404197
377,Total S. & Cent. America,2018,521.273445,,1286.0476130000002,36.03907402,60.35340597,144.7712991,151.9186532,165.4764251,731.3065131,5.092273996,22.5047957,315.2644166,335.12762369999996,56.38487426,702.0143702,35.37088129,156.3180728,2.812944475,12.43152681,14.90307864,65.86266574,71.3100597609562,71.3100597609562
378,Total World,1965,3338.560613,,11193.93934,1388.8155869999998,,542.2472598999999,,208.1210743,919.7702757000001,5.834931403,25.78689584,1554.290007,1567.587268,46.44308363,3703.3784689999998,4.069609471000001,17.9852321,0.0,0.0,0.0,0.0,1.8,14.310085716
379,Total World,1966,3407.0700420000003,,11708.86947,1404.29667,,590.8561767000001,,223.17189480000002,986.2858717,7.823747777,34.57627093,1673.668651,1702.2157170000003,47.978227000000004,3904.2987450000005,4.481605398,19.8060069,0.0,0.0,0.0,0.0,1.8,13.921372080000001
380,Total World,1967,3477.9732289999997,,12068.14794,1381.868845,,634.347809,,228.3668755,1009.244569,9.595839977999999,42.4078552,1793.43457,1826.1754760000001,48.77980241,4052.1364020000005,4.522462493,19.98657074,0.0,0.0,0.0,0.0,1.8,13.528138517999999
381,Total World,1968,3550.7709090000003,,12725.7966,1402.629621,,691.8671236,,239.63951219999998,1059.06286,11.88466861,52.52310447,1946.9656420000001,1992.260473,50.67866234,4297.991782,5.005214531,22.1200451,0.0,0.0,0.0,0.0,1.8,12.985747398
382,Total World,1969,3624.7680729999997,,13518.7925,1446.7719710000001,,759.7189427000001,,253.9807498,1122.442526,14.3546098,63.43876256,2110.97386,2144.479052,53.02921862,4591.062831,5.262697284,23.25796438,0.0,0.0,0.0,0.0,1.8,12.321318276
383,Total World,1970,3699.415068,,14269.4988,1467.347194,,826.7306352999999,837.7781378999999,265.7737131,1174.560348,17.74146077,78.40661173,2292.706307,2358.889372,55.18523794,4876.11304,5.813729462,25.69319599,0.0,0.0,0.0,0.0,1.8,11.634289523999998
384,Total World,1971,3774.818299,,14765.82049,1459.245333,,884.9753948999999,895.935351,276.4250193,1221.63273,24.89132696,110.0047304,2429.01719,2493.619063,56.35385322,5080.862624,6.3083605160000005,27.87916846,0.0,0.0,0.0,0.0,2.24,13.870748908800001
385,Total World,1972,3850.555385,,15468.02055,1475.65174,,933.9432927000001,940.349364,288.9003928,1276.766396,34.14424421,150.89707280000002,2615.174305,2635.4231760000002,58.22155489,5354.574417,6.760442779,29.87710082,0.0,0.0,0.0,0.0,2.48,14.8898415576
386,Total World,1973,3926.5334880000005,,16314.785090000001,1519.612546,,978.2560778999999,985.6298139,292.51759300000003,1292.752251,45.85588423,202.6554947,2819.237978,2875.76298,60.38089402,5662.740097,7.260018061,32.08492382,0.0,0.0,0.0,0.0,3.29,18.5964570953
387,Total World,1974,4002.428379,,16228.676459999999,1520.872081,,1002.2112279999999,1007.004889,321.0948818,1419.0467210000002,59.59810684,263.3878734,2778.4739449999997,2882.1713839999998,59.52040753,5689.934275,7.68403258,33.95881358,0.0,0.0,0.0,0.0,11.58,58.99964872739999
388,Total World,1975,4078.0529009999996,,16249.04766,1550.442743,,1002.6701380000001,1010.1058400000001,325.93834069999997,1440.451903,82.44577017,364.3608367,2750.2634,2737.552412,58.72083502,5719.563189,7.802796449,34.48367863,0.0,0.0,0.0,0.0,11.53,53.82295236889999
389,Total World,1976,4153.238763,,17128.77804,1606.913986,,1062.353949,1054.0963470000002,324.7563776,1435.228335,98.06599307,433.39284979999996,2929.984265,2974.260422,60.79510462,6030.777325999999,8.702755096,38.46095587,0.0,0.0,0.0,0.0,12.8,56.472959872000004
390,Total World,1977,4228.137888,,17675.80725,1654.466163,,1097.269507,1098.295825,333.20343560000003,1472.559263,121.15256480000001,535.421645,3029.850031,3078.137564,61.84062368,6245.119997,9.178295068999999,40.56255723,0.0,0.0,0.0,0.0,13.92,57.6393016656
391,Total World,1978,4303.298296,,17977.7914,1672.982455,,1143.154473,1135.408639,359.48420649999997,1588.704502,140.13509009999999,619.3130172,3134.1724670000003,3106.105936,62.84777039,6459.651839,9.72314745,42.97047784,0.0,0.0,0.000678825,0.003,14.02,53.99570766871165
392,Total World,1979,4379.489617,,18556.315309999998,1750.602789,,1214.046255,1212.138387,377.33282139999994,1667.584671,144.7329388,639.6327497000001,3186.996298,3237.563678,63.900685100000004,6684.159428,10.4483253,46.17532882,0.0,0.0,0.00135765,0.006,31.61,109.33184944903581
393,Total World,1980,4459.60241,,18389.07814,1793.337863,,1224.202117,1228.080256,384.35295360000003,1698.609443,160.96164430000002,711.3538907999999,3061.4955489999998,3091.091239,62.29619288,6635.527179,11.17705205,49.39586385,0.0,0.0,0.002375888,0.0105,36.83,112.23629623786407
394,Total World,1981,4539.059914,,18151.53276,1818.459219,1845.212313,1237.762503,1249.381388,390.377143,1725.2327460000001,189.1517029,835.9370357,2950.605852,2912.942807,60.86309603,6598.386344,12.02992318,53.16504248,0.0,0.0,0.002375888,0.0105,35.93,99.25494510451044
395,Total World,1982,4620.009578,,17976.787640000002,1838.7119940000002,1909.8921030000001,1244.2380560000001,1256.116499,406.5898474,1796.8831719999998,207.4140068,916.6454617,2859.604425,2797.722827,59.54350527,6570.449141,13.89081242,61.38905642,0.0,0.0,0.0041860890000000005,0.0185,32.97,85.79272321243523
396,Total World,1983,4702.783545,,18144.2964,1895.1155809999998,1903.8733739999998,1264.282664,1267.324253,425.23170070000003,1879.268978,232.92725550000003,1029.398713,2841.495261,2762.004488,59.42138849,6674.451322999999,15.39886131,68.05372769,0.000678825,0.003,0.007420679,0.032794949,29.55,74.50011897590362
397,Total World,1984,4787.756063000001,,18810.99175,1977.426701,1987.069761,1367.3869730000001,1375.898508,439.2132831999999,1941.059184,281.5586482,1244.32029,2907.0156920000004,2816.120713,61.12455154,6989.811842,17.21054554,76.06028497,0.0014280470000000002,0.0063111109999999995,0.010127066,0.044755555999999995,28.78,69.55591395572667
398,Total World,1985,4875.3862770000005,,19211.362419999998,2055.573766,2077.908543,1398.2073300000002,1413.435191,447.93179469999995,1979.5897730000002,336.91742810000005,1488.972882,2911.487621,2791.4601399999997,61.43704888,7154.135498000001,17.61963137,77.86819886,0.0026581609999999996,0.011747475,0.01453143,0.064220202,27.56,64.31699739776951
399,Total World,1986,4965.271304,,19546.445519999997,2079.359875,2126.712075,1411.9247,1450.617069,454.0687433,2006.711404,360.861298,1594.7904199999998,2999.816066,2929.340513,61.65172193,7311.491491,19.3992732,85.73314796,0.0034357240000000002,0.015183838,0.031414064,0.138831313,14.43,33.06089425182482
400,Total World,1987,5057.308618,,20145.84476,2162.0896199999997,2167.574095,1485.991763,1523.085583,460.3599207,2034.5146329999998,392.5380271,1734.782557,3059.587092,2936.1040789999997,62.65456738,7568.154285,20.78310045,91.84883414,0.002399201,0.01060303,0.04420889,0.195376768,18.4350393700787,40.74971330195733
401,Total World,1988,5150.266052,,20812.73345,2226.1371010000003,2220.592511,1555.380314,1590.777164,474.9764263,2099.110818,427.9597365,1891.325259,3161.8026839999998,3061.5954239999996,63.83351915,7852.288302,21.41071255,94.62250303,0.0023070910000000003,0.01019596,0.07502823900000001,0.331579798,14.9238416988417,31.677777831538826
402,Total World,1989,5242.479109000001,,21206.86286,2248.673833,2260.082586,1624.592201,1645.5056650000001,472.13223289999996,2086.54119,440.12314969999994,1945.080248,3213.511482,3098.559091,63.95595999,8008.211144,24.19928335,106.9463128,0.059334578,0.262223232,0.599578397,2.649776768,18.22611328125,36.908908288022936
403,Total World,1990,5332.721839,,21290.0739,2219.920203,2251.658417,1675.402114,1696.5124280000002,488.9912847,2161.048084,452.6575552,2000.4748,3251.2611829999996,3157.870536,63.71610588,8115.512309000001,27.27996901,120.56109509999999,0.087861463,0.388294949,0.8219374840000001,3.632470516,23.7258203125,45.58316420207298
404,Total World,1991,5420.575543999999,,21280.06295,2195.4613170000002,2191.079559,1717.669138,1717.435741,500.7767472,2213.132757,474.3159182,2096.191769,3251.641694,3149.141733,63.09189608,8168.395645999999,28.53083125,126.08915559999998,0.11431481,0.505202873,0.9247197979999999,4.086706675,20.0009143968872,36.874960436557664
405,Total World,1992,5506.25483,,21354.01332,2189.698453,2188.342719,1717.908173,1721.84315,500.4085607,2211.505593,477.9176933,2112.109454,3307.242853,3194.769523,62.53196494,8223.868683,30.69294969,135.6444219,0.106029124,0.468585109,1.071007833,4.733212019,19.3208365758755,34.58016614439322
406,Total World,1993,5589.984746,,21419.095680000002,2200.059745,2123.48514,1742.9038480000002,1741.139241,530.4489638,2344.2661510000003,494.3767782,2184.848734,3286.608142,3190.3516670000004,62.06307819,8286.320349,31.92287215,141.07994119999998,0.125966766,0.5566975239999999,1.289217726,5.697568819,16.9716342412451,29.49270698558016
407,Total World,1994,5672.24464,,21652.92418,2211.6528780000003,2174.349672,1753.583438,1766.066287,533.9395662,2359.692519,503.6602017,2225.875895,3359.4283229999996,3234.693635,61.97016858,8395.671075,33.40666757,147.6374267,0.13576818699999998,0.600013925,1.611741378,7.122929844,15.817626459144,26.8010575389762
408,Total World,1995,5753.433928,,21895.664819999998,2223.223031,2240.181432,1815.0813190000001,1795.298096,563.1952347,2488.98502,525.5047354,2322.415628,3403.8366229999997,3278.896126,62.333919900000005,8565.82807,34.98712752,154.6221114,0.145000176,0.640813779,1.869467223,8.261923443999999,17.0166796875,28.03810620924582
409,Total World,1996,5833.556467,,22527.463490000002,2279.57114,2276.349029,1905.7929579999998,1882.578454,571.0788660000001,2523.8259399999997,544.6041557,2406.823606,3484.154537,3366.2948770000003,63.31163293,8821.342929,36.1412719,159.72273700000002,0.159570976,0.7052079720000001,2.082771566,9.204600661,20.668488372093,33.078407327285895
410,Total World,1997,5912.59641,,22741.11289,2281.426217,2309.183353,1894.6899899999999,1882.269243,581.4417998,2569.62389,540.8645328,2390.296716,3574.54246,3441.37541,63.10936662,8912.300911,39.33591133,173.8411265,0.17119626899999998,0.7565847920000001,2.719332142,12.01781647,19.0925875486381,29.870918265270202
411,Total World,1998,5990.7473899999995,,22792.783190000002,2265.011184,2267.015987,1929.386245,1931.969841,586.1790174,2590.559549,550.162004,2431.38596,3593.002055,3528.317251,62.65910541,8965.674793,41.93428711,185.3243884,0.188213098,0.831788965,3.6025841219999997,15.92126027,12.7156614785992,19.58890556384423
412,Total World,1999,6068.544424000001,,23115.50351,2280.9177649999997,2267.696194,1984.0016050000002,1987.478632,590.1931258,2608.2995,571.2017911,2524.369196,3657.161986,3448.3047490000004,62.97974504,9128.579837000001,45.10356322,199.33068730000002,0.207312508,0.916196899,4.800691046,21.21617401,17.9700778210117,27.08530811164937
413,Total World,2000,6146.6194049999995,,23667.608969999997,2357.844415,2300.856523,2062.865515,2065.765146,600.6931950000001,2654.703506,583.9962607000001,2580.913075,3702.2857340000005,3597.3919170000004,63.73575227,9357.012795,49.32767466,217.9987254,0.254651626,1.125407397,7.109774305,31.42093656,28.49544921875,41.552884825625185
414,Total World,2001,6225.0254,,23981.93434,2396.922376,2398.019808,2091.611569,2114.916199,585.2557742,2586.479369,600.4826241000001,2653.772909,3735.945517,3597.5129049999996,63.64242188,9462.493854999999,52.27599566,231.0285352,0.318838231,1.409073679,8.686913822000001,38.39094695,24.4438910505837,34.65856662924293
415,Total World,2002,6303.764061999999,,24502.07157,2489.849255,2427.371255,2153.578013,2163.2616940000003,595.9156779,2633.589747,610.0770337,2696.174443,3768.301657,3554.7082450000003,64.26914893,9676.544171,58.82253472,259.96030989999997,0.401722209,1.775371131,11.84137145,52.33175697,25.0232558139535,34.92781933115298
416,Total World,2003,6383.02485,,25715.696809999998,2709.1169010000003,2605.194462,2212.843643,2240.7326420000004,594.7909754,2628.619237,597.72357,2641.579545,3853.1497729999996,3713.090233,65.79975194,10031.562329999999,63.937470999999995,282.56525930000004,0.513459554,2.269183155,14.23653145,62.91692708,28.830703125,39.345605269616165
417,Total World,2004,6462.988201,,27043.689469999998,2896.5910280000003,2830.8885920000002,2297.284883,2313.975981,634.7754609,2805.3266719999997,623.8686729,2757.125213,3998.609735,3898.1520219999998,68.17664292,10524.14347,73.01368986,322.676701,0.6758381720000001,2.9867992180000003,19.25989101,85.11716233,38.265,50.866116225516144
418,Total World,2005,6543.77811,,28142.46206,3108.5515969999997,3010.100408,2359.881449,2368.914341,659.7821619,2915.841286,626.5669751,2769.0500899999997,4050.9984289999998,3931.4034340000003,69.6625387,10887.93818,82.15757014,363.08716549999997,0.945310598,4.177705657,23.5520353,104.0858648,54.5210894941634,70.1004977962667
419,Total World,2006,6625.473413000001,,29018.81865,3271.184467,3163.738343,2419.374374,2449.39593,684.8377827,3026.5720969999998,634.3805610000001,2803.581451,4103.134404,3965.2240409999995,70.8121465,11205.78948,92.87789027,410.4645483,1.297171531,5.732719865,30.06269356,132.8590679,65.1440625,81.1415183640253
420,Total World,2007,6708.048828,,30047.59219,3454.226668,3301.86494,2518.449044,2512.257368,696.7993489,3079.435042,621.4506609,2746.4390510000003,4163.911776,3956.556511,72.16330504,11561.93211,107.0946163,473.2939473999999,1.758590059,7.771912906,38.62121237,170.68258590000002,72.3890784313725,87.6687034834556
421,Total World,2008,6791.40838,,30336.73598,3503.4087259999997,3410.0025140000002,2578.469987,2605.122612,736.8082243,3256.2502670000003,619.5096217,2737.860822,4142.85264,3998.6525119999997,72.16017631,11705.10237,124.0531725,548.2405904,2.856075386,12.62213956,49.90996953,220.5721193,97.255972762646,113.42923950204943
422,Total World,2009,6875.385572,,29719.354180000002,3450.642016,3409.7867880000003,2526.024402,2526.741144,735.4399225999999,3250.203194,610.771879,2699.245242,4073.44245,3897.8168049999995,70.27526169,11540.30573,143.98506030000001,636.3275756,4.743861944,20.96502348,62.44044285,275.94929310000003,61.6712648221344,72.18375522959538
423,Total World,2010,6959.838511,,31057.92523,3610.0672799999998,3601.3794390000003,2714.273127,2709.370525,776.7907357,3432.9489770000005,626.2179967000001,2767.507814,4201.945,3976.885379,72.78908222,12099.93928,170.6451362,754.1491147999999,7.621658428,33.68315726,77.29883658,341.6144784,79.495533596838,91.54476352359578
424,Total World,2011,7044.702795,,31978.3029,3782.5120159999997,3866.476393,2780.139219,2800.487027,791.7815982000001,3499.1995950000005,600.0297815,2651.771616,4245.655916,4008.035311,73.71756373,12403.70515,203.58662040000002,899.7307102,14.71599361,65.03586217,98.83387084,436.78640880000006,111.255597609562,124.19837977827005
425,Total World,2012,7129.782190000001,,32316.73223,3797.185468,3909.142353,2852.5583899999997,2857.969235,829.6992767,3666.772983,559.4534643,2472.44864,4297.780315,4120.291054,73.84667916,12575.49293,238.81601290000003,1055.4234880000001,22.80047787,100.7644319,118.525003,523.8093983,111.669702380952,122.13317401924142
426,Total World,2013,7215.057325,,32799.90765,3867.018339,3978.0352909999997,2897.467797,2891.756611,858.3131295,3793.2290450000005,563.8035934,2491.673601,4350.337079,4128.5008179999995,74.38939472,12819.42647,282.4865289,1248.420966,31.46548654,139.0585712,146.0157907,645.3021852999999,108.658517786561,117.12425222607595
427,Total World,2014,7300.110081,,32844.80444,3864.1897710000003,3965.9586170000002,2917.1456789999997,2950.199175,878.6585153999999,3883.143443,574.9089335,2540.752541,4385.341861,4223.177081,74.21288196,12939.76803,319.5232666,1412.101125,44.78221215,197.9105084,161.115015,712.0316972,98.9460079051383,104.95250070557736
428,Total World,2015,7384.6926140000005,,32804.42013,3768.9521240000004,3860.85046,2980.628459,3010.9100350000003,878.9467704,3884.417357,582.7842249,2575.556604,4465.756356,4354.82331,73.96275728,13045.577229999999,368.50929310000004,1628.58997,58.99878236,260.7392188,188.12157919999999,831.3845072,52.3867588932806,55.50100568910674
429,Total World,2016,7468.674381,,32913.54103,3710.047235,3660.803193,3052.6117329999997,3045.305678,909.1152132000001,4017.7437729999997,591.7640492,2615.242039,4548.275514,4367.980221,74.15698313,13228.58412,416.77037889999997,1841.8750129999999,74.30377754,328.3781145,216.5166181,956.8735422,43.7341699604743,45.75681632729387
430,Total World,2017,7551.997557,,33242.522000000004,3718.4401810000004,3754.98952,3141.89235,3162.2871059999998,919.9083875,4065.4431270000005,597.1358544999999,2638.982195,4607.004311,4379.86235,74.70270474,13474.602169999998,490.22108679999997,2166.483071,102.61973509999999,453.51765750000004,255.2359113,1127.989587,54.1924404761905,55.51607845404197
431,Total World,2018,7634.579073000001,,33887.73875,3772.096014,3916.78211,3309.421395,3325.76177,948.7948932,4193.104151,611.2666875,2701.431999,4662.0533780000005,4474.326494,76.0349592,13864.88269,561.2503178,2480.389654,132.287396,584.6309177999999,287.358776,1269.953375,71.3100597609562,71.3100597609562
